domain,ml_probability,ai_is_phishing,ai_confidence,ai_risk_level,processing_time,worker_id,error,source,y_true,stage1_pred,tld,error_type,domain_part,domain_length,ml_category,is_dangerous_tld,sda_issues,sda_risk_score,sda_reasoning,sda_domain_length,sda_tld_category,brand_issues,brand_risk_score,brand_detected,brand_reasoning,cert_issues,cert_benign_indicators,cert_risk_score,cert_issuer,cert_san_count,cert_has_crl_dp,cert_reasoning,ctx_issues,ctx_risk_score,ctx_reasoning
rollingslots.top,0.051247798,True,0.75,high,9.157332181930542,0,,trusted,0,0,top,FP,rollingslots,12,very_low,True,dangerous_tld,0.25,危険TLD(top),12,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
mayfourteen.xyz,0.076013215,True,0.75,high,9.356465578079224,0,,trusted,0,0,xyz,FP,mayfourteen,11,very_low,True,dangerous_tld,0.25,危険TLD(xyz),11,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
vtqq.top,0.015693512,True,0.85,high,9.55130910873413,0,,trusted,0,0,top,FP,vtqq,4,very_low,True,"short,dangerous_tld,random_pattern,short_random_combo",0.55,短い(4文字) / 危険TLD(top) / ランダム指標(母音率=0.00<0.15) / short + (high_entropy/random_pattern) コンボ,4,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
nagasaki-tabinet.com,0.09458009,True,0.85,high,4.27765703201294,0,,trusted,0,0,com,FP,nagasaki-tabinet,16,very_low,False,,0.0,短いドメインの顕著な問題なし,16,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,sbinet (fuzzy2),ブランド候補 sbinet (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
ledger.news,0.043865822,True,0.85,high,3.4878008365631104,0,,trusted,0,0,news,FP,ledger,6,very_low,False,short,0.1,短い(6文字),6,unknown,"brand_detected,brand_exact_match,brand_tld_mismatch,critical_brand",0.4,ledger,ブランド候補 ledger を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
m88bet.com,0.053765804,True,0.75,high,9.17331600189209,0,,trusted,0,0,com,FP,m88bet,6,very_low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.17<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
berger-levrault.com,0.26863003,True,0.85,high,4.110268592834473,0,,trusted,0,0,com,FP,berger-levrault,15,low,False,,0.0,短いドメインの顕著な問題なし,15,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,ledger (fuzzy2),ブランド候補 ledger (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
script-ed.org,0.23640116,True,0.75,high,4.268859386444092,0,,trusted,0,0,org,FP,script-ed,9,low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,stripe (fuzzy2),ブランド候補 stripe (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
plzitmax.top,0.06317604,True,0.75,high,5.082860469818115,0,,trusted,0,0,top,FP,plzitmax,8,very_low,True,dangerous_tld,0.25,危険TLD(top),8,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
cannabis-cultivation.wiki,0.73446447,True,0.85,high,8.651259660720825,0,,trusted,0,1,wiki,FP,cannabis-cultivation,20,high,False,,0.0,短いドメインの顕著な問題なし,20,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
ltrbxd.com,0.1727277,True,0.75,high,8.876102209091187,0,,trusted,0,0,com,FP,ltrbxd,6,low,False,"short,random_pattern,rare_bigram_random",0.35000000000000003,"短い(6文字) / ランダム指標(母音率=0.00<0.2) / レアバイグラム検出(比率=0.400) / 正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation,legitimate_domain_mitigation",has_crl_dp,0.27999999999999997,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
mmjexpress.cc,0.022598252,True,0.85,high,9.235554456710815,0,,trusted,0,0,cc,FP,mmjexpress,10,very_low,True,"dangerous_tld,consonant_cluster_random",0.45,危険TLD(cc) / 子音クラスター検出(2個),10,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
gpx.com,0.05376326,True,0.85,high,5.017887830734253,0,,trusted,0,0,com,FP,gpx,3,very_low,False,"very_short,random_pattern",0.5,非常に短い(3文字) / ランダム指標(母音率=0.00<0.2),3,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
sanqino.cn,0.04168832,True,0.55,medium-high,9.27232551574707,0,,trusted,0,0,cn,FP,sanqino,7,very_low,True,dangerous_tld,0.25,危険TLD(cn),7,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,9,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
37nngc.com,0.2533437,True,0.75,high,4.951331377029419,0,,trusted,0,0,com,FP,37nngc,6,low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.00<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
symbis.com,0.07090351,True,0.75,high,4.798830032348633,0,,trusted,0,0,com,FP,symbis,6,very_low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.17<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
openscad.org,0.14611876,True,0.85,high,4.18591833114624,0,,trusted,0,0,org,FP,openscad,8,low,False,,0.0,"正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",8,legitimate,"brand_detected,brand_fuzzy2,brand_typosquat,brand_tld_mismatch,critical_brand",0.4,opensea (fuzzy2),ブランド候補 opensea (fuzzy2) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,legitimate_domain_mitigation",,0.385,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
solano2000.com,0.6199672,True,0.85,high,4.750375509262085,0,,trusted,0,1,com,FP,solano2000,10,high,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
hydrow.com,0.06988093,True,0.75,high,4.744019269943237,0,,trusted,0,0,com,FP,hydrow,6,very_low,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.17<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
starsandstripesfc.com,0.16497955,True,0.85,high,4.302511692047119,0,,trusted,0,0,com,FP,starsandstripesfc,17,low,False,,0.0,"正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",17,legitimate,"brand_detected,brand_compound,brand_tld_mismatch,critical_brand",0.4,stripe (compound),ブランド候補 stripe (compound) を含むドメイン構造を検出,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,legitimate_domain_mitigation",,0.385,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
maxthon.cn,0.057154555,True,0.75,high,9.048048496246338,0,,trusted,0,0,cn,FP,maxthon,7,very_low,True,"dangerous_tld,rare_bigram_random",0.45,"危険TLD(cn) / レアバイグラム検出(比率=0.167) / 正規ドメインホワイトリスト一致(None, conf=0.88) によりリスク軽減",7,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation,legitimate_domain_mitigation",has_crl_dp,0.27999999999999997,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Domain is in legitimate whitelist; certificate risk mitigated | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
